,ext,name
3882,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",scikit-data-0.1.0-py35_0.tar.bz2
3883,"{'', '.ttf', '.html', '.woff2', '.bat', '.svg', '.woff', '.yaml', '.css', '.rds', '.json', '.md', '.eot', '.sh', '.rdx', '.rdb', '.template'}",r-shinythemes-1.1.1-r3.3.2_0.tar.bz2
3884,"{'', '.js', '.bat', '.txt', '.png', '.map', '.yaml', '.json', '.sh', '.pyc', '.py', '.template'}",ipyvolume-0.1.9-py35_1.tar.bz2
3885,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",ndarray-listener-1.0.18-py36_0.tar.bz2
3886,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.bat', '.json', '.pth', '.pyc', '.py', '.template', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-2.0.0-np112py35_3.tar.bz2
3887,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",py-1.4.34-py36_0.tar.bz2
3888,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",smart_open-1.3.5-py34_0.tar.bz2
3889,"{'', '.h', '.bat', '.txt', '.dll', '.lib', '.yaml', '.c', '.json', '.pyd', '.sh', '.pyc', '.py', '.template'}",libgpuarray-0.6.5-np112py27_vc9_0.tar.bz2
3890,"{'', '.txt', '.py', '.yaml', '.json', '.pyc', '.rst'}",traitlets-4.2.2-py34_0.tar.bz2
3891,"{'.3', '', '.h', '.bat', '.dll', '.lib', '.txt', '.yaml', '.json', '.sh', '.pc'}",zlib-1.2.8-vc9_0.tar.bz2
3892,"{'', '.h', '.in', '.cmake', '.bat', '.dll', '.lib', '.yaml', '.hpp', '.LGPL', '.json', '.tcc', '.cpp', '.pyd', '.1', '.sh', '.GPL', '.FREE_USE', '.pyc', '.py', '.template'}",cgal-4.9-py36_vc14_2.tar.bz2
3893,"{'', '.h', '.patch', '.exe', '.bat', '.txt', '.lib', '.dll', '.yaml', '.def', '.json', '.sh', '.template'}",zstd-1.2.0-vc14_0.tar.bz2
3894,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",marshmallow-2.10.1-py27_0.tar.bz2
3895,"{'', '.exe', '.txt', '.yaml', '.json', '.pth', '.pyc', '.py', '.template'}",pyomo-5.2-py35_0.tar.bz2
3896,"{'', '.html', '.exe', '.txt', '.png', '.pyc', '.yaml', '.css', '.json', '.pdf', '.conf', '.rendered', '.pem', '.jpg', '.ico', '.py'}",cherrypy-3.8.2-py35_0.tar.bz2
3897,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.nib', '.bat', '.xpm', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.TXT', '.rendered', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-1.5.3-np111py36_5.tar.bz2
3898,"{'', '.egg', '.txt', '.yaml', '.json', '.pth', '.template'}",f90nml-0.21-py36_0.tar.bz2
3899,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",tqdm-4.12.0-py35_0.tar.bz2
3900,"{'', '.h', '.bat', '.txt', '.dll', '.lib', '.yaml', '.json', '.sh', '.rendered'}",sdl2_mixer-2.0.1-vc9_0.tar.bz2
3901,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.tif', '.pyc', '.py', '.template'}",rasterio-1.0a9-np112py27_0.tar.bz2
3902,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",read-roi-1.0.1-py35_0.tar.bz2
3903,"{'', '.txt', '.png', '.yaml', '.json', '.csv', '.pyc', '.py', '.template'}",plotnine-0.2.0-py27_0.tar.bz2
3904,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pyaxiom-1.2.3-py34_0.tar.bz2
3905,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",prospector-0.12.2-py34_0.tar.bz2
3906,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",more-itertools-3.0.0-py36_0.tar.bz2
3907,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",orcid-0.7.0-py35_0.tar.bz2
3908,"{'', '.rst', '.bat', '.txt', '.cfg', '.yaml', '.json', '.sh', '.rendered', '.pyc', '.py', '.LESSER', '.template'}",cf_units-1.1.3-py35_0.tar.bz2
3909,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",aniso8601-1.2.0-py36_0.tar.bz2
3910,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pygithub-1.27.1-py27_0.tar.bz2
3911,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",setuptools_scm_git_archive-1.0-py27_0.tar.bz2
3912,"{'', '.js', '.bat', '.txt', '.map', '.yaml', '.json', '.sh', '.pyc', '.py', '.template'}",widgetsnbextension-1.2.3-py35_0.tar.bz2
3913,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.bat', '.json', '.pth', '.pyc', '.py', '.template', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-2.0.0-np111py36_2.tar.bz2
3914,"{'', '.bat', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",vcrpy-1.10.5-py35_0.tar.bz2
3915,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",xnumpy-0.1.2-py35_0.tar.bz2
3916,"{'', '.rst', '.new_t', '.png', '.pickle', '.gif', '.py_t', '.mo', '.pyx', '.c', '.json', '.sty', '.cls', '.txt-e', '.pyc', '.py', '.css_t', '.template', '.html', '.exe', '.xml', '.txt', '.svg', '.yaml', '.css', '.po', '.bat_t', '.js', '.tex_t', '.ist', '.rst_t', '.js_t', '.conf', '.pot'}",sphinx-1.5.4-py35_0.tar.bz2
3917,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",gitpython-2.0.8-py35_0.tar.bz2
3918,"{'', '.txt', '.yaml', '.json', '.egg-info', '.rendered', '.pyc', '.py'}",python-markdown-math-0.2-py36_0.tar.bz2
3919,"{'', '.mplstyle', '.bat', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pytest-mpl-0.7-py34_0.tar.bz2
3920,"{'', '.extra', '.patch', '.bat', '.dist', '.yaml', '.gsb', '.json', '.dat', '.egg-info', '.pyd', '.sh', '.lst', '.jpg', '.pyc', '.py', '.bin', '.template'}",basemap-1.0.8.dev0-np112py36_3.tar.bz2
3921,"{'', '.in', '.rst', '.exe', '.txt', '.py', '.yaml', '.c', '.json', '.pyc', '.cfg', '.template'}",pbr-3.1.1-py36_0.tar.bz2
3922,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",diskcache-2.3.0-py27_0.tar.bz2
3923,"{'', '.yaml', '.json', '.egg-info', '.pyc', '.py'}",django-rest-hooks-1.2.2-py34_0.tar.bz2
3924,"{'', '.html', '.bat', '.dll', '.yaml', '.css', '.rds', '.json', '.sh', '.rdx', '.rdb', '.template'}",r-htmltools-0.3.6-r3.3.2_0.tar.bz2
3925,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",cogapp-2.5.1-py35_0.tar.bz2
3926,"{'', '.egg', '.bat', '.yaml', '.json', '.pth', '.template'}",celerite-0.1.2-np111py27_0.tar.bz2
3927,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",binaryornot-0.4.0-py35_2.tar.bz2
3928,"{'', '.txt', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",ezodf-0.3.2-py27_0.tar.bz2
3929,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",pyresample-1.4.1-np111py27_1.tar.bz2
3930,"{'', '.pyx', '.h', '.exe', '.bat', '.lib', '.mps', '.yaml', '.c', '.json', '.sh', '.py'}",glpk-4.59-py35_vc14_0.tar.bz2
3931,"{'', '.exe', '.txt', '.yaml', '.json', '.dat', '.rendered', '.pyc', '.py'}",babel-2.3.4-py35_0.tar.bz2
3932,"{'', '.txt', '.yaml', '.json', '.pth', '.pyc', '.py', '.template'}",googleapis-common-protos-1.5.2-py27_0.tar.bz2
3933,"{'', '.txt', '.yaml', '.json', '.pem', '.rendered', '.pyc', '.py'}",requests-2.12.4-py35_0.tar.bz2
3934,"{'', '.uf', '.chl', '.exe', '.bat', '.txt', '.png', '.npz', '.ar2v', '.sigmet', '.cdf', '.yaml', '.json', '.pyc', '.egg-info', '.pyd', '.bz2', '.sh', '.mdv', '.nc', '.py'}",arm_pyart-1.6.0-np110py35_0.tar.bz2
3935,"{'', '.h', '.patch', '.exe', '.bat', '.dll', '.yaml', '.json', '.sh', '.template'}",libsvm-3.21-vc9_1.tar.bz2
3936,"{'', '.npy', '.txt', '.npz', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",pywavelets-0.5.0-np110py27_0.tar.bz2
3937,"{'', '.exe', '.txt', '.yaml', '.json', '.tmpl', '.sh', '.pyc', '.py', '.template'}",conda-smithy-2.3.2-py27_0.tar.bz2
3938,"{'', '.ttf', '.html', '.js', '.txt', '.png', '.map', '.yaml', '.css', '.json', '.gif', '.ico', '.rendered', '.pyc', '.py'}",flask-restplus-0.9.2-py27_0.tar.bz2
3939,"{'', '.txt', '.yaml', '.json', '.pyc', '.py'}",serpent-1.12-py34_0.tar.bz2
3940,"{'', '.exe', '.bat', '.yaml', '.json', '.egg-info', '.pyd', '.sh', '.pyc', '.py', '.template'}",tuiview-1.1.12-np111py27_0.tar.bz2
3941,"{'', '.h', '.bat', '.txt', '.lib', '.yaml', '.json', '.sh', '.template'}",liknorm-1.2.4-0.tar.bz2
3942,"{'', '.h', '.patch', '.a', '.bat', '.txt', '.la', '.dll', '.yaml', '.json', '.sh', '.pc', '.template'}",xorg-libxmu-1.1.2-vc9_0.tar.bz2
3943,"{'', '.m', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",oct2py-4.0.2-py27_0.tar.bz2
3944,"{'', '.bat', '.txt', '.png', '.py', '.yaml', '.json', '.pyd', '.sh', '.pbz', '.pyc', '.cfg', '.template'}",pybinding-0.9.3-py35_0.tar.bz2
3945,"{'', '.bat', '.txt', '.yaml', '.json', '.pyc', '.py'}",wicken-0.2.0-py27_0.tar.bz2
3946,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",grequests-0.3.0-py27_0.tar.bz2
3947,"{'', '.ttf', '.html', '.patch', '.js', '.exe', '.txt', '.png', '.yaml', '.css', '.json', '.gif', '.sh', '.ico', '.pyc', '.py', '.template'}",connexion-1.1.10-py36_0.tar.bz2
3948,"{'', '.patch', '.png', '.sh', '.csv', '.xsd', '.bat', '.gfs', '.json', '.rsc', '.template', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.yaml', '.TXT', '.h', '.dll', '.lib', '.dxf', '.ini'}",libgdal-2.2.0-vc9_0.tar.bz2
3949,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pytest-xdist-1.15.0-py27_0.tar.bz2
3950,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",dbt-0.5.3-py34_0.tar.bz2
3951,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py'}",tabulate-0.7.5-py35_0.tar.bz2
3952,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",mongoengine-0.10.6-py27_0.tar.bz2
3953,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",python-termstyle-0.1.11-py35_1.tar.bz2
3954,"{'', '.pickle', '.pyd', '.csv', '.xlsm', '.tpl', '.json', '.pyc', '.py', '.template', '.tar', '.html', '.xlsx', '.h5', '.txt', '.gz', '.yaml', '.bz2', '.xls', '.msgpack', '.dta', '.xpt', '.sas7bdat'}",pandas-0.20.2-np111py27_1.tar.bz2
3955,"{'', '.patch', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",python-crfsuite-0.9.2-py36_vc14_0.tar.bz2
3956,"{'', '.exe', '.bat', '.txt', '.pickle', '.yaml', '.json', '.sh', '.pyc', '.py'}",conda-execute-0.4.0-py34_0.tar.bz2
3957,"{'', '.patch', '.i', '.bat', '.txt', '.cxx', '.exe', '.dll', '.yaml', '.hxx', '.json', '.pyd', '.sh', '.rendered', '.pyc', '.py'}",otmorris-0.1-py34_2.tar.bz2
3958,"{'', '.exe', '.txt', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",mutagen-1.38-py36_0.tar.bz2
3959,"{'', '.msg', '.eps', '.h', '.tm', '.exe', '.bat', '.dll', '.xbm', '.lib', '.png', '.enc', '.yaml', '.json', '.gif', '.terms', '.sh', '.ppm', '.rendered', '.tcl', '.n'}",tk-8.6.6-vc9_0.tar.bz2
3960,"{'', '.exe', '.txt', '.yaml', '.json', '.tmpl', '.sh', '.rendered', '.pyc', '.py'}",conda-smithy-1.6.1-py27_0.tar.bz2
3961,"{'', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",aplus-0.11.0-py36_0.tar.bz2
3962,"{'', '.txt', '.yaml', '.json', '.pyc', '.py'}",feedgenerator-1.7-py27_0.tar.bz2
3963,"{'', '.patch', '.shx', '.png', '.pyd', '.sh', '.csv', '.xsd', '.bat', '.gfs', '.json', '.pyc', '.py', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.yaml', '.TXT', '.sbn', '.rendered', '.sbx', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-2.1.0-np110py27_vc9_6.tar.bz2
3964,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",debtcollector-1.8.0-py35_0.tar.bz2
3965,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",px4tools-0.4.5-py34_0.tar.bz2
3966,"{'', '.txt', '.png', '.yaml', '.json', '.rendered', '.pyc', '.py'}",metakernel-0.16.3-py27_1.tar.bz2
3967,"{'', '.patch', '.shx', '.png', '.cub', '.hdr', '.pyd', '.sh', '.asc', '.csv', '.xsd', '.bat', '.gfs', '.json', '.rsc', '.pyc', '.py', '.template', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.zip', '.yaml', '.TXT', '.sbn', '.sbx', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-2.2.0-np111py27_vc9_1.tar.bz2
3968,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",tinydb-3.2.0-py35_0.tar.bz2
3969,"{'', '.patch', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",linecache2-1.0.0-py35_0.tar.bz2
3970,"{'', '.h', '.patch', '.txt', '.lib', '.yaml', '.c', '.json', '.pyd', '.pyc', '.py', '.template'}",ncephes-1.0.17-py35_3.tar.bz2
3971,"{'', '.exe', '.txt', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",cram-0.7-py35_0.tar.bz2
3972,"{'', '.h', '.bat', '.dll', '.lib', '.yaml', '.json', '.sh', '.pc', '.template'}",arrow-cpp-0.3.0-np112py35_vc14_0.tar.bz2
3973,"{'', '.xlsm', '.html', '.xls', '.h5', '.xlsx', '.txt', '.msgpack', '.gz', '.pickle', '.yaml', '.json', '.dta', '.pyd', '.bz2', '.csv', '.xpt', '.rendered', '.pyc', '.py', '.sas7bdat'}",pandas-0.19.2-np110py27_0.tar.bz2
3974,"{'', '.patch', '.shx', '.png', '.pyd', '.sh', '.csv', '.xsd', '.bat', '.gfs', '.json', '.pyc', '.py', '.dbf', '.html', '.wkt', '.exe', '.xml', '.txt', '.svg', '.dgn', '.yaml', '.TXT', '.sbn', '.sbx', '.h', '.dll', '.lib', '.shp', '.dxf', '.ini'}",gdal-2.1.1-np110py34_vc10_0.tar.bz2
3975,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.nib', '.bat', '.xpm', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.TXT', '.rendered', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-1.5.3-np111py35_2.tar.bz2
3976,"{'', '.txt', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",thermotools-0.2.3-np110py27_1.tar.bz2
3977,"{'', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.py'}",regex-2016.06.24-py34_0.tar.bz2
3978,"{'', '.npy', '.txt', '.png', '.yaml', '.json', '.pyd', '.rendered', '.jpg', '.bmp', '.pyc', '.py', '.diff'}",mahotas-1.4.3-np110py35_1.tar.bz2
3979,"{'', '.patch', '.txt', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",spglib-1.9.9.11-np110py35_0.tar.bz2
3980,"{'', '.txt', '.yaml', '.json', '.pyc', '.py'}",fasteners-0.14.1-py35_1.tar.bz2
3981,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",jpype1-0.6.2-np111py35_0.tar.bz2
3982,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py'}",rejected-3.12.2-py35_0.tar.bz2
3983,"{'', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.py', '.template'}",regex-2017.06.23-py36_0.tar.bz2
3984,"{'', '.patch', '.png', '.gif', '.eot', '.sh', '.tpl', '.woff2', '.bat', '.map', '.json', '.pyc', '.py', '.template', '.html', '.exe', '.txt', '.svg', '.yaml', '.css', '.md', '.TXT', '.ttf', '.js', '.ipynb', '.woff', '.rst'}",nbgrader-v0.3.3-py34_1.tar.bz2
3985,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",pytest-lazy-fixture-0.3.0-py27_0.tar.bz2
3986,"{'', '.rds', '.sh', '.csv', '.Rmd', '.bat', '.tex', '.json', '.lyx', '.sty', '.Rtex', '.Rrst', '.rdx', '.Rnw', '.template', '.rdb', '.html', '.yaml', '.css', '.md', '.pdf', '.Rd', '.bib', '.js', '.Rhtml', '.R', '.brew'}",r-knitr-1.16-r3.3.2_0.tar.bz2
3987,"{'', '.txt', '.yaml', '.jar', '.json', '.rendered', '.pyc', '.py'}",py4j-0.10.3-py27_0.tar.bz2
3988,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",dask-0.14.3-py27_0.tar.bz2
3989,"{'.egg', '', '.bat', '.yaml', '.json', '.pth', '.sh'}",cycler-0.10.0-py27_0.tar.bz2
3990,"{'.json', '', '.yaml', '.template'}",blas-1.0-noblas.tar.bz2
3991,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.pyc', '.py'}",rasterio-0.36.0-np110py34_0.tar.bz2
3992,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",nxviz-0.2.11-py35_0.tar.bz2
3993,"{'', '.h', '.bat', '.txt', '.yaml', '.json', '.sh', '.pc', '.template'}",xorg-libxdmcp-1.1.2-0.tar.bz2
3994,"{'', '.Rmd', '.html', '.js', '.bat', '.yaml', '.css', '.rds', '.json', '.md', '.R', '.sh', '.rdx', '.rdb', '.template'}",r-formatr-1.4-r3.3.2_0.tar.bz2
3995,"{'', '.dbf', '.cpg', '.exe', '.shx', '.txt', '.bat', '.shp', '.zip', '.yaml', '.json', '.pyd', '.sh', '.pyc', '.py', '.template'}",fiona-1.7.4-np112py27_0.tar.bz2
3996,"{'', '.h', '.patch', '.bat', '.dll', '.lib', '.yaml', '.json', '.sh', '.rendered'}",libiconv-1.14-vc9_3.tar.bz2
3997,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",positional-1.1.1-py35_0.tar.bz2
3998,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",jsmin-2.2.1-py27_0.tar.bz2
3999,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.nib', '.bat', '.xpm', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-2.0.0b1-np110py34_3.tar.bz2
4000,"{'', '.npy', '.npz', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.py'}",pywavelets-0.4.0-np111py27_0.tar.bz2
4001,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",elastic-4.0.29.7-py36_0.tar.bz2
4002,"{'', '.patch', '.shx', '.png', '.cub', '.pyd', '.sh', '.csv', '.xsd', '.bat', '.gfs', '.json', '.pyc', '.py', '.template', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.yaml', '.TXT', '.sbn', '.sbx', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-1.11.4-np110py27_vc9_10.tar.bz2
4003,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",apscheduler-3.2.0-py34_0.tar.bz2
4004,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",pytest-base-url-1.3.0-py35_0.tar.bz2
4005,"{'', '.pptx', '.xml', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",python-pptx-0.6.5-py36_1.tar.bz2
4006,"{'', '.html', '.exe', '.txt', '.png', '.pyc', '.yaml', '.css', '.json', '.pdf', '.conf', '.pem', '.jpg', '.ico', '.py', '.template'}",cherrypy-8.0.0-py36_0.tar.bz2
4007,"{'', '.txt', '.yaml', '.json', '.pyc', '.py'}",statsd-3.2.1-py34_0.tar.bz2
4008,"{'', '.js', '.bat', '.txt', '.yaml', '.css', '.json', '.sh', '.rendered', '.pyc', '.py'}",nbexamples-0.3.0-py34_0.tar.bz2
4009,"{'', '.bat', '.txt', '.hpp', '.yaml', '.json', '.sh', '.template'}",xtensor-python-0.8.2-0.tar.bz2
4010,"{'', '.ttf', '.html', '.js', '.exe', '.txt', '.png', '.map', '.woff', '.svg', '.css', '.yaml', '.json', '.gif', '.eot', '.py', '.ico', '.less', '.pyc', '.otf', '.rst'}",notebook-4.2.1-py34_0.tar.bz2
4011,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",path.py-8.2.1-py27_0.tar.bz2
4012,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pygraphml-2.2-py27_0.tar.bz2
4013,"{'', '.patch', '.shx', '.png', '.cub', '.hdr', '.pyd', '.sh', '.asc', '.csv', '.xsd', '.bat', '.gfs', '.json', '.pyc', '.py', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.zip', '.yaml', '.TXT', '.sbn', '.sbx', '.rendered', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-2.1.1-np111py35_3.tar.bz2
4014,"{'', '.pyx', '.txt', '.yaml', '.json', '.pyd', '.pxd', '.pyc', '.py', '.template'}",cymem-1.31.2-py36_vc14_0.tar.bz2
4015,"{'', '.js', '.txt', '.map', '.yaml', '.json', '.pyc', '.py'}",widgetsnbextension-1.2.1-py34_0.tar.bz2
4016,"{'', '.exe', '.txt', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",line_profiler-1.0-py35_2.tar.bz2
4017,"{'', '.lay', '.elc', '.sel', '.csd', '.js', '.exe', '.txt', '.lout', '.gz', '.mat', '.yaml', '.css', '.json', '.sfp', '.dat', '.fif', '.pyc', '.py', '.template'}",mne-0.14-py35_0.tar.bz2
4018,"{'', '.dbf', '.cpg', '.exe', '.shx', '.txt', '.bat', '.shp', '.yaml', '.json', '.pyd', '.sh', '.pyc', '.py', '.template'}",fiona-1.7.1-np110py35_1.tar.bz2
4019,"{'', '.pyx', '.png', '.yaml', '.gif', '.json', '.egg-info', '.ssdf', '.rendered', '.pyc', '.otf', '.py'}",visvis-1.9.3-py27_0.tar.bz2
4020,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",path.py-8.2.1-py35_0.tar.bz2
4021,"{'', '.rst', '.js', '.exe', '.bat', '.txt', '.yaml', '.css', '.json', '.sh', '.rendered', '.pyc', '.py'}",ipyparallel-5.2.0-py27_0.tar.bz2
4022,"{'', '.txt', '.pyc', '.yaml', '.json', '.nc', '.py', '.template'}",rapidpy-2.4.3-py35_0.tar.bz2
4023,"{'', '.txt', '.yaml', '.c', '.json', '.pyd', '.rendered', '.pyc', '.py'}",lazy-object-proxy-1.2.2-py34_0.tar.bz2
4024,"{'', '.rc', '.h', '.in', '.bat', '.txt', '.Xml', '.dll', '.lib', '.hpp', '.yaml', '.Msg', '.json', '.sh', '.dtd', '.rendered', '.py'}",xerces-c-3.1.4-vc10_1.tar.bz2
4025,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.tif', '.pyc', '.py', '.template'}",rasterio-1.0a7-np111py36_0.tar.bz2
4026,"{'', '.js', '.bat', '.txt', '.map', '.yaml', '.json', '.sh', '.pyc', '.py'}",bqplot-0.6.1-py34_0.tar.bz2
4027,"{'', '.patch', '.txt', '.py', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.rst', '.template'}",ephem-3.7.6.0-py36_1.tar.bz2
4028,"{'', '.txt', '.yaml', '.json', '.pth', '.pyc', '.py', '.template'}",jaraco.logging-1.5-py36_0.tar.bz2
4029,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",sqlalchemy-1.1.11-py36_0.tar.bz2
4030,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",fastcluster-1.1.21-np112py35_0.tar.bz2
4031,"{'', '.txt', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",fretbursts-0.5.6-np111py27_1.tar.bz2
4032,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",mongoengine-0.11.0-py36_0.tar.bz2
4033,"{'', '.html', '.bat', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.sh', '.oo', '.rdx', '.rdb', '.template'}",r-r.oo-1.21.0-r3.3.2_0.tar.bz2
4034,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",agate-sql-0.5.0-py27_0.tar.bz2
4035,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",gitpython-2.0.8-py27_1.tar.bz2
4036,"{'', '.patch', '.shx', '.png', '.cub', '.hdr', '.pyd', '.sh', '.asc', '.csv', '.xsd', '.bat', '.gfs', '.json', '.rsc', '.pyc', '.py', '.template', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.zip', '.yaml', '.TXT', '.sbn', '.sbx', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-2.2.0-np111py36_vc14_1.tar.bz2
4037,"{'', '.idx', '.exe', '.xml', '.txt', '.yaml', '.json', '.egg-info', '.pyc', '.py'}",netaddr-0.7.18-py34_0.tar.bz2
