,ext,name
5371,"{'', '.dcd', '.netcdf', '.xtc', '.gz', '.npy', '.nc', '.trr', '.yml', '.binpos', '.so', '.pyc', '.h5', '.pdb', '.cfg', '.npz', '.template', '.dat', '.txt', '.lh5', '.py', '.json', '.yaml'}",pyemma-2.4-np113py27_1.tar.bz2
5372,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.pt', '.ui'}",mss-1.2.1-py27_0.tar.bz2
5373,"{'', '.tpl', '.css', '.txt', '.png', '.md', '.py', '.tplx', '.pyc', '.json', '.jpeg', '.yaml', '.ipynb', '.template', '.rst'}",nbconvert-5.1.1-py35_1.tar.bz2
5374,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",multipledispatch-0.4.9-py36_0.tar.bz2
5375,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pyfive-0.1.0-py35_0.tar.bz2
5376,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",dask-0.10.2-py27_0.tar.bz2
5377,"{'', '.txt', '.py', '.js', '.pyc', '.json', '.yaml', '.template'}",lime-0.1.1.18-py36_0.tar.bz2
5378,"{'', '.html', '.ows', '.so', '.pyc', '.obj', '.png', '.qss', '.xlsx', '.info', '.tab', '.updating', '.txt', '.svg', '.py', '.rendered', '.js', '.json', '.gs', '.yaml', '.basket', '.fs', '.vs'}",orange3-3.3.6-np110py34_0.tar.bz2
5379,"{'', '.sh', '.txt', '.py', '.so', '.pyc', '.json', '.bat', '.yaml', '.template', '.dat'}",wrf-python-1.0.2-np111py35_0.tar.bz2
5380,"{'', '.dump', '.txt', '.html', '.py', '.dcm', '.pyc', '.gz', '.json', '.bat', '.yaml', '.template'}",pydicom-0.9.9-py36_0.tar.bz2
5381,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.rst'}",ghost.py-0.2.3-py34_0.tar.bz2
5382,"{'', '.css', '.html', '.ows', '.so', '.pyc', '.dst', '.obj', '.png', '.qss', '.xlsx', '.info', '.vs', '.template', '.metadata', '.tab', '.updating', '.txt', '.svg', '.py', '.patch', '.js', '.json', '.gs', '.yaml', '.fs', '.basket'}",orange3-3.4.2-np112py35_0.tar.bz2
5383,"{'', '.c', '.txt', '.py', '.thrift', '.so', '.pyx', '.pyc', '.json', '.yaml', '.template'}",fastparquet-0.0.5-py36_0.tar.bz2
5384,"{'', '.txt', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",conda-verify-2.0.0-py27_0.tar.bz2
5385,"{'', '.css', '.dbj', '.orig', '.html', '.readme', '.bmp', '.odt', '.mif', '.tcl', '.ohf', '.o', '.pl', '.bst', '.rules', '.config', '.bat', '.obj', '.tex', '.obf', '.zip', '.c', '.cc', '.png', '.pdf', '.h', '.bib', '.subtests', '.perl', '.ps', '.icns', '.a', '.sty', '.template', '.dat', '.xbm', '.doc', '.sh', '.gplt', '.mif2', '.txt', '.omf', '.ico', '.vio', '.gif', '.patch', '.eps', '.ovf', '.json', '.yaml', '.ppm', '.svf'}",oommf-1.2b0_20160930b1-1.tar.bz2
5386,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",kenjutsu-0.2.0-py34_0.tar.bz2
5387,"{'', '.txt', '.py', '.so', '.fam', '.pyc', '.json', '.yaml', '.template', '.bed', '.bim'}",pandas-plink-1.1.0-py35_0.tar.bz2
5388,"{'', '.sh', '.patch', '.so', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",pygrib-2.0.1-py27_2.tar.bz2
5389,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",flask-principal-0.4.0-py27_0.tar.bz2
5390,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",asteval-0.9.8-py36_0.tar.bz2
5391,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",flask-openid-1.2.5-py35_0.tar.bz2
5392,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pysgrid-0.3.5-py35_0.tar.bz2
5393,"{'', '.eot', '.css', '.otf', '.scss', '.html', '.map', '.ini', '.md', '.pyc', '.ttf', '.png', '.woff', '.mako', '.less', '.txt', '.svg', '.ico', '.py', '.rendered', '.js', '.json', '.yaml', '.rst'}",jupyterhub-0.7.0-py34_0.tar.bz2
5394,"{'', '.sh', '.css', '.txt', '.py', '.patch', '.js', '.pyc', '.json', '.bat', '.yaml', '.template'}",nbtutor-1.0.4-py35_3.tar.bz2
5395,"{'', '.sh', '.h', '.md', '.rendered', '.la', '.1', '.so', '.a', '.json', '.yaml', '.4'}",jq-1.5-1.tar.bz2
5396,"{'', '.sh', '.txt', '.h', '.py', '.rendered', '.cpp', '.jpg', '.so', '.pyc', '.json', '.yaml', '.dat'}",bob.ip.flandmark-2.1.2-py35_0.tar.bz2
5397,"{'', '.sh', '.lua', '.tcl', '.py', '.so', '.1', '.json', '.yaml', '.template'}",lmod-7.3.16-lua5.2_1.tar.bz2
5398,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml', '.pth'}",ruamel_yaml-0.11.7-py34_0.tar.bz2
5399,"{'', '.pbm', '.css', '.pyw', '.decTest', '.pck', '.html', '.exr', '.wav', '.tar', '.bmp', '.8svx', '.hcom', '.csh', '.au', '.local', '.sample', '.5', '.fish', '.o', '.out', '.config', '.jpg', '.so', '.pc', '.pyc', '.db', '.in', '.bat', '.whl', '.sndt', '.5m', '.types', '.pgm', '.cfg', '.crl', '.zip', '.c', '.pickle', '.png', '.h', '.webp', '.icns', '.ras', '.a', '.sgi', '.0', '.template', '.xbm', '.pem', '.ctypes', '.sh', '.aifc', '.xml', '.txt', '.aiff', '.ico', '.aif', '.exe', '.ppm', '.gif', '.py', '.1', '.vbs', '.3', '.json', '.5-config', '.yaml', '.def', '.5m-config', '.rst', '.tiff', '.voc', '.2'}",python-3.5.1-0.tar.bz2
5400,"{'', '.sh', '.txt', '.png', '.TXT', '.patch', '.py', '.so', '.jpg', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.nc', '.npz', '.shp'}",cartopy-0.14.2-np110py27_0.tar.bz2
5401,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",dbt-0.7.0-py34_0.tar.bz2
5402,"{'', '.sh', '.cdf', '.txt', '.png', '.chl', '.sigmet', '.py', '.so', '.nc', '.bz2', '.pyc', '.egg-info', '.json', '.bat', '.yaml', '.mdv', '.template', '.ar2v', '.npz', '.uf'}",arm_pyart-1.8.0-np111py35_0.tar.bz2
5403,"{'', '.sh', '.sph', '.txt', '.mat', '.h', '.py', '.rendered', '.cpp', '.wav', '.so', '.pyc', '.json', '.yaml'}",bob.io.audio-2.0.2-py35_0.tar.bz2
5404,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.pth'}",pytest-cov-2.5.1-py27_0.tar.bz2
5405,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",thermotools-0.2.3-np110py34_1.tar.bz2
5406,"{'', '.py', '.rendered', '.so', '.pyc', '.egg-info', '.json', '.yaml', '.dat', '.f'}",pytmatrix-0.3.0-np111py35_1.tar.bz2
5407,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",ndarray-listener-1.0.20-py35_2.tar.bz2
5408,"{'', '.css', '.eot', '.ttf', '.txt', '.png', '.woff', '.svg', '.html', '.py', '.rendered', '.woff2', '.js', '.pyc', '.json', '.yaml'}",luigi-2.2.0-py35_0.tar.bz2
5409,"{'', '.sh', '.txt', '.h', '.patch', '.py', '.la', '.so', '.pc', '.a', '.pyc', '.0', '.json', '.bat', '.7', '.yaml', '.template'}",xraylib-3.2.0-np111py35_2.tar.bz2
5410,"{'', '.rendered', '.so', '.egg-info', '.json', '.yaml'}",gmpy2-2.0.7-py35_0.tar.bz2
5411,"{'', '.c', '.txt', '.py', '.so', '.rendered', '.pyc', '.json', '.yaml'}",markupsafe-0.23-py35_1.tar.bz2
5412,"{'', '.sh', '.txt', '.h', '.py', '.rendered', '.cpp', '.so', '.pyc', '.json', '.yaml'}",bob.learn.activation-2.0.6-py34_0.tar.bz2
5413,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pymbolic-2016.2.3-py35_0.tar.bz2
5414,"{'', '.sh', '.txt', '.py', '.so', '.cpg', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.shp'}",fiona-1.6.4-np111py35_1.tar.bz2
5415,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pandas-gbq-0.1.3-py35_0.tar.bz2
5416,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pyaxiom-1.2.0-py35_0.tar.bz2
5417,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",sparqlwrapper-1.7.6-py27_0.tar.bz2
5418,"{'', '.py', '.json', '.bat', '.yaml', '.template'}",conda-forge-build-setup-4.4.6-0.tar.bz2
5419,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",conda-build-all-1.0.4-py27_0.tar.bz2
5420,"{'', '.sh', '.txt', '.h', '.hpp', '.py', '.rendered', '.cpp', '.so', '.pyc', '.json', '.yaml'}",bob.core-2.1.6-py34_0.tar.bz2
5421,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",optimix-1.1.5-py27_0.tar.bz2
5422,"{'', '.sh', '.txt', '.png', '.TXT', '.py', '.patch', '.rendered', '.so', '.jpg', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.nc', '.npz', '.shp'}",cartopy-0.14.2-np110py27_1.tar.bz2
5423,"{'', '.css', '.txt', '.html', '.gif', '.py', '.js', '.pyc', '.json', '.yaml'}",spyre-0.2.1.dev0-py34_0.tar.bz2
5424,"{'', '.txt', '.png', '.py', '.pyc', '.json', '.yaml', '.template'}",mpl-probscale-0.2.0-py35_0.tar.bz2
5425,"{'', '.sh', '.txt', '.sip', '.patch', '.py', '.rendered', '.so', '.pyc', '.json', '.bat', '.yaml'}",pyqt-4.11.4-py34_0.tar.bz2
5426,"{'', '.sh', '.table', '.py', '.rendered', '.so', '.pyc', '.egg-info', '.json', '.yaml', '.nc', '.pth'}",pynio-1.5.0_beta20160623-np111py27_11.tar.bz2
5427,"{'', '.sh', '.css', '.txt', '.png', '.html', '.py', '.so', '.js', '.pyc', '.json', '.bat', '.yaml', '.template'}",coverage-3.7.1-py35_1.tar.bz2
5428,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",f90wrap-0.1.4-np113py35_0.tar.bz2
5429,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pytest-xdist-1.17.1-py35_0.tar.bz2
5430,"{'', '.c', '.sh', '.pxi', '.h', '.py', '.pxd', '.rendered', '.patch', '.so', '.pyc', '.egg-info', '.json', '.bat', '.yaml'}",pyzmq-15.3.0-py27_0.tar.bz2
5431,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pytest-qt-2.1.2-py36_0.tar.bz2
5432,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",depfinder-2.1-py35_0.tar.bz2
5433,"{'', '.dat_dec', '.intel-mac', '.F', '.tar', '.cmn_text', '.pyo', '.parm', '.nc', '.csh', '.cdf', '.mk', '.o', '.so', '.inc', '.plot', '.pyc', '.x86_64-darwin', '.cmn', '.sym', '.i386-linux-gnu', '.awk', '.c', '.x86_64-linux-gnu', '.chr', '.h', '.i386-linux', '.spk', '.egg-info', '.pat', '.dat', '.nawk', '.dat_sun', '.sh', '.jnl', '.notes', '.py', '.patch', '.rendered', '.json', '.x86_64-linux', '.yaml', '.sub'}",pyferret-7.0.1.dev-py27_4.tar.bz2
5434,"{'', '.c', '.txt', '.h', '.patch', '.py', '.so', '.a', '.pyc', '.json', '.yaml', '.template'}",ncephes-1.0.37-py35_0.tar.bz2
5435,"{'', '.sh', '.cxx', '.py', '.rendered', '.so', '.pyc', '.0', '.json', '.bat', '.i', '.yaml', '.hxx', '.cmake'}",otrobopt-0.1-py27_1.tar.bz2
5436,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",apispec-0.17.1-py27_0.tar.bz2
5437,"{'', '.sh', '.txt', '.md', '.py', '.rendered', '.so', '.pyc', '.json', '.bat', '.yaml'}",pillow-3.4.1-py34_1.tar.bz2
5438,"{'', '.sh', '.txt', '.h', '.so', '.la', '.a', '.pc', '.0', '.json', '.yaml', '.template', '.10'}",pynac-0.7.5-py35_1.tar.bz2
5439,"{'', '.sh', '.xml', '.txt', '.h', '.pc', '.json', '.bat', '.yaml', '.template'}",xorg-bigreqsproto-1.1.2-0.tar.bz2
5440,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",phconvert-0.7.1-py35_0.tar.bz2
5441,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",billiard-3.5.0.1-py34_0.tar.bz2
5442,"{'', '.sh', '.txt', '.png', '.TXT', '.patch', '.py', '.so', '.jpg', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.nc', '.npz', '.shp'}",cartopy-0.14.2-np110py34_0.tar.bz2
5443,"{'', '.css', '.c', '.sh', '.txt', '.h', '.md', '.csv', '.html', '.py', '.so', '.template', '.js', '.pyc', '.json', '.bat', '.yaml', '.inl', '.rst'}",tensorflow-0.12.1-py27_1.tar.bz2
5444,"{'', '.sh', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml', '.template'}",effect-0.10.1-py35_0.tar.bz2
5445,"{'', '.sh', '.vpi', '.h', '.patch', '.rendered', '.1', '.a', '.sft', '.json', '.conf', '.yaml', '.vams', '.tgt', '.vpl'}",iverilog-10.1-2.tar.bz2
5446,"{'', '.sh', '.txt', '.1', '.json', '.yaml', '.template'}",mosh-1.2.6-pl5.20.3_3.tar.bz2
5447,"{'', '.sh', '.txt', '.h', '.so', '.1', '.pc', '.6', '.0', '.json', '.bat', '.yaml', '.dir', '.template', '.alias'}",xorg-libx11-1.6.4-4.tar.bz2
5448,"{'', '.sh', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml'}",prompt_toolkit-0.60-py35_0.tar.bz2
5449,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",billiard-3.3.0.23-py27_3.tar.bz2
5450,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",loghub-0.2-py36_0.tar.bz2
5451,"{'', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",locket-0.2.0-py34_0.tar.bz2
5452,"{'', '.pbm', '.sh', '.txt', '.png', '.h', '.jpg', '.rendered', '.py', '.cpp', '.so', '.pyc', '.json', '.yaml', '.ppm', '.pgm'}",bob.io.image-2.2.0-py35_jpeg8_libpng1.6.22_1.tar.bz2
5453,"{'', '.pbm', '.sh', '.txt', '.png', '.h', '.jpg', '.rendered', '.py', '.cpp', '.so', '.pyc', '.json', '.yaml', '.ppm', '.pgm'}",bob.io.image-2.2.0-py35_jpeg9_libpng1.6.26_1.tar.bz2
5454,"{'', '.sh', '.txt', '.py', '.so', '.rendered', '.tif', '.pyc', '.json', '.bat', '.yaml'}",rasterio-1.0a3-np110py34_0.tar.bz2
5455,"{'', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml', '.template'}",splauncher-0.0.9-py36_0.tar.bz2
5456,"{'', '.sh', '.txt', '.patch', '.1', '.info', '.json', '.m4f', '.yaml', '.list', '.template', '.pm', '.cfg', '.m4'}",autoconf-2.69-pl5.20.3.1_4.tar.bz2
5457,"{'', '.sh', '.css', '.R', '.rds', '.rda', '.html', '.so', '.json', '.bat', '.yaml', '.rdb', '.template', '.rdx'}",r-ttr-0.23_1-r3.3.2_0.tar.bz2
5458,"{'', '.txt', '.py', '.js', '.pyc', '.json', '.yaml', '.template'}",branca-0.2.0-py27_0.tar.bz2
5459,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",faker-0.7.11-py27_0.tar.bz2
5460,"{'', '.py', '.rendered', '.pyc', '.egg-info', '.json', '.yaml'}",tlslite-0.4.9-py27_0.tar.bz2
5461,"{'', '.txt', '.patch', '.py', '.pyc', '.json', '.bat', '.yaml'}",windrose-1.6-py35_0.tar.bz2
5462,"{'', '.ttf', '.txt', '.tbl', '.py', '.rendered', '.pyc', '.json', '.yaml'}",metpy-0.4.1-py35_0.tar.bz2
5463,"{'', '.xml', '.txt', '.csv', '.py', '.pyc', '.json', '.yaml', '.template'}",otwrapy-0.7-py35_0.tar.bz2
5464,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",spylon-0.2.10-py34_0.tar.bz2
5465,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",flake8-3.2.1-py34_0.tar.bz2
5466,"{'', '.sh', '.css', '.ico', '.h', '.html', '.py', '.so', '.pyc', '.0', '.json', '.yaml', '.hxx', '.template', '.11', '.cmake'}",vigra-1.11.0-np112py27_11.tar.bz2
5467,"{'', '.sh', '.txt', '.html', '.py', '.rendered', '.js', '.pyc', '.json', '.bat', '.map', '.yaml'}",vega-0.4.3-py34_0.tar.bz2
5468,"{'', '.sh', '.txt', '.pxi', '.py', '.patch', '.so', '.pyc', '.json', '.bat', '.yaml', '.template'}",shapely-1.5.16-np111py27_0.tar.bz2
5469,"{'', '.html', '.ows', '.so', '.dst', '.pyc', '.obj', '.png', '.qss', '.xlsx', '.info', '.vs', '.template', '.metadata', '.tab', '.updating', '.txt', '.svg', '.py', '.patch', '.js', '.json', '.gs', '.yaml', '.fs', '.basket'}",orange3-3.3.11-np111py35_0.tar.bz2
5470,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",mu_repo-1.4.0-py35_0.tar.bz2
5471,"{'', '.sh', '.txt', '.h', '.py', '.rendered', '.cpp', '.so', '.pyc', '.json', '.yaml'}",bob.math-2.0.5-np110py34_blas_openblas_0.tar.bz2
5472,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",ppft-1.6.4.6-py34_0.tar.bz2
5473,"{'', '.sh', '.txt', '.pxi', '.py', '.patch', '.so', '.pyc', '.json', '.bat', '.yaml', '.template'}",shapely-1.5.17-np113py35_3.tar.bz2
5474,"{'', '.txt', '.h', '.cpp', '.py', '.so', '.json', '.yaml'}",bob.learn.mlp-2.0.11-py35_1.tar.bz2
5475,"{'', '.fr', '.stl', '.glsl', '.rle', '.hxx', '.iges', '.tcl', '.lxx', '.vrml', '.msg', '.jpg', '.so', '.xwd', '.bat', '.cmake', '.us', '.png', '.h', '.step', '.rgb', '.0', '.template', '.gxx', '.dat', '.sh', '.txt', '.PNG', '.ico', '.xsd', '.gif', '.7', '.json', '.yaml', '.brep', '.bmp', '.fs', '.vs'}",occt-7.0.0-occt7.0.0_2.tar.bz2
5476,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",geoalchemy2-0.4.0-py36_1.tar.bz2
5477,"{'', '.txt', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template', '.nc'}",cdutil-2.8.2-py27_0.tar.bz2
5478,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.rst'}",ghost.py-0.2.3-py35_0.tar.bz2
5479,"{'', '.sh', '.txt', '.h', '.py', '.rendered', '.cpp', '.so', '.pyc', '.json', '.yaml'}",bob.math-2.0.6-np110py27_blas_openblas_200.tar.bz2
5480,"{'', '.py', '.rendered', '.pyc', '.egg-info', '.json', '.yaml'}",docx2txt-0.6-py35_0.tar.bz2
5481,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",petl-1.1.1-py34_0.tar.bz2
5482,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",fretbursts-0.6.2-np112py27_0.tar.bz2
5483,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.ipynb'}",progress_reporter-1.3.1-py27_0.tar.bz2
5484,"{'', '.txt', '.png', '.ico', '.diff', '.exe', '.orig', '.icns', '.py', '.rendered', '.svg', '.pyc', '.json', '.yaml', '.dat', '.rst'}",pyinstaller-3.2-py27_0.tar.bz2
5485,"{'', '.css', '.html', '.ipynb', '.so', '.pyc', '.bat', '.ttf', '.pdf', '.png', '.mplstyle', '.sh', '.txt', '.svg', '.gif', '.py', '.patch', '.rendered', '.js', '.json', '.yaml', '.ppm', '.afm'}",matplotlib-2.0.0rc1-np111py27_1.tar.bz2
5486,"{'', '.sh', '.txt', '.h', '.tcc', '.patch', '.py', '.rendered', '.so', '.pc', '.pyc', '.egg-info', '.json', '.bat', '.0', '.yaml', '.inl', '.cmake'}",pyagrum-0.10.0-py27_1.tar.bz2
5487,"{'', '.txt', '.yml', '.sql', '.py', '.pyc', '.json', '.yaml', '.template'}",dbt-0.8.1-py27_0.tar.bz2
5488,"{'', '.txt', '.py', '.pyc', '.json', '.yaml'}",feedgenerator-1.8-py34_0.tar.bz2
5489,"{'', '.css', '.txt', '.html', '.gif', '.py', '.mo', '.js', '.dot', '.pyc', '.json', '.yaml', '.template', '.tmpl', '.po'}",django-extensions-1.8.0-py27_0.tar.bz2
5490,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.pth'}",flask-couchdb-0.2.1-py34_0.tar.bz2
5491,"{'', '.css', '.loc', '.html', '.mo', '.dtd', '.so', '.pc', '.pyc', '.in', '.devhelp2', '.c', '.png', '.h', '.its', '.0', '.template', '.m4', '.sh', '.svg', '.gif', '.py', '.patch', '.la', '.json', '.yaml'}",glib-2.51.0-2.tar.bz2
5492,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",pyresample-1.2.4-np111py34_0.tar.bz2
5493,"{'', '.sh', '.txt', '.h', '.hpp', '.html', '.json', '.bat', '.yaml', '.template'}",pagmo-2.2-1.tar.bz2
5494,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",urlobject-2.4.3-py35_0.tar.bz2
5495,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",spylon-0.2.4-py34_0.tar.bz2
5496,"{'', '.sh', '.txt', '.h', '.patch', '.so', '.1', '.a', '.pc', '.json', '.bat', '.yaml', '.template', '.4'}",zstd-1.1.4-0.tar.bz2
5497,"{'', '.sh', '.py', '.so', '.pyc', '.egg-info', '.json', '.bat', '.yaml', '.template'}",tuiview-1.1.11-np111py36_0.tar.bz2
5498,"{'', '.prj', '.txt', '.html', '.py', '.rendered', '.cpg', '.pyc', '.shx', '.json', '.dbf', '.yaml', '.shp'}",geopandas-0.2.1-py34_0.tar.bz2
5499,"{'', '.txt', '.png', '.jpg', '.py', '.rendered', '.1', '.wav', '.pyc', '.json', '.yaml', '.rst'}",ipython-4.2.0-py27_2.tar.bz2
5500,"{'', '.sh', '.txt', '.yml', '.py', '.pyc', '.json', '.bat', '.yaml', '.tmpl'}",conda-smithy-0.3.1-py27_0.tar.bz2
5501,"{'', '.sh', '.xml', '.h', '.hpp', '.cpp', '.patch', '.rendered', '.so', '.pc', '.1', '.a', '.0', '.json', '.bat', '.yaml', '.cmake'}",opencv-3.1.0-np111py34_0.tar.bz2
5502,"{'', '.xml', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.pptx'}",python-pptx-0.6.6-py27_0.tar.bz2
5503,"{'', '.sh', '.txt', '.h', '.so', '.a', '.14', '.json', '.bat', '.yaml', '.template'}",bgen-0.1.14-1.tar.bz2
5504,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",scikit-allel-1.0.3-np110py35_1.tar.bz2
5505,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",dask-funk-0.9.1-py34_0.tar.bz2
5506,"{'', '.sh', '.txt', '.h', '.rendered', '.so', '.json', '.yaml'}",metis-5.1.0-3.tar.bz2
5507,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml', '.pth'}",ruamel_yaml-0.11.7-py35_0.tar.bz2
5508,"{'', '.sh', '.settings', '.h', '.patch', '.rendered', '.1', '.so', '.pc', '.a', '.0', '.json', '.bat', '.yaml', '.11', '.cmake'}",libnetcdf-4.4.1.1-0.tar.bz2
5509,"{'', '.py', '.json', '.bat', '.yaml', '.template'}",conda-forge-build-setup-4.4.3-0.tar.bz2
5510,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",django-typed-models-0.7.0-py36_0.tar.bz2
5511,"{'', '.sh', '.css', '.R', '.rds', '.html', '.so', '.json', '.bat', '.yaml', '.rdb', '.template', '.rdx'}",r-gmp-0.5_13.1-r3.3.2_0.tar.bz2
5512,"{'', '.py-dist', '.xml', '.pub', '.txt', '.html', '.py', '.pyc', '.json', '.yaml', '.template', '.pem'}",apache-libcloud-0.18.0-py34_0.tar.bz2
5513,"{'', '.sh', '.cxx', '.txt', '.py', '.rendered', '.so', '.pyc', '.0', '.json', '.bat', '.i', '.yaml', '.hxx', '.cmake'}",otfftw-0.3-py27_2.tar.bz2
5514,"{'', '.json', '.template', '.yaml'}",pyomo.extras-3.2-py36_0.tar.bz2
5515,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",fuzzywuzzy-0.12.0-py27_0.tar.bz2
5516,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",progressbar2-3.10.1-py27_0.tar.bz2
5517,"{'', '.sh', '.txt', '.pxi', '.h', '.pxd', '.py', '.so', '.pyc', '.json', '.yaml', '.template', '.rst'}",cysignals-1.6.4-py35_0.tar.bz2
5518,"{'', '.sh', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml'}",smmap-0.9.0-py35_0.tar.bz2
5519,"{'', '.txt', '.py', '.so', '.fam', '.pyc', '.json', '.yaml', '.template', '.bed', '.bim'}",pandas-plink-1.1.2-py35_0.tar.bz2
5520,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",conda-build-all-1.0.4-py27_1.tar.bz2
5521,"{'', '.ini', '.txt', '.svg', '.png', '.ico', '.html', '.py', '.qm', '.pyc', '.json', '.yaml', '.template', '.ui'}",vitables-3.0.0-0.tar.bz2
5522,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",brent_search-1.0.15-py27_0.tar.bz2
5523,"{'', '.sh', '.txt', '.py', '.so', '.pyc', '.json', '.bat', '.yaml'}",rasterio-0.34.0-np111py35_1.tar.bz2
5524,"{'', '.sh', '.txt', '.h', '.so', '.la', '.a', '.pc', '.0', '.json', '.bat', '.yaml', '.template', '.4'}",curl-7.48.0-0.tar.bz2
5525,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pyparsing-2.1.8-py35_0.tar.bz2
5526,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pies-2.6.7-py27_0.tar.bz2
5527,"{'', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",cymetric-1.5.0-py35_0.tar.bz2
5528,"{'', '.txt', '.py', '.rendered', '.pyc', '.egg-info', '.json', '.yaml', '.pem'}",certifi-2016.8.31-py35_0.tar.bz2
5529,"{'', '.pickle', '.txt', '.table', '.html', '.csv', '.py', '.rendered', '.so', '.bz2', '.pyc', '.gz', '.json', '.msgpack', '.xlsx', '.yaml', '.dta', '.xlsm', '.XPT', '.xls', '.h5'}",pandas-0.17.0-np110py35_0.tar.bz2
5530,"{'', '.sh', '.txt', '.krb', '.py', '.patch', '.LESSER', '.pyc', '.json', '.bat', '.yaml', '.template', '.cfg'}",iris-1.12.0-py36_2.tar.bz2
5531,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",kafka-python-1.3.3-py36_0.tar.bz2
