,ext,name
715,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",weightedcalcs-0.1.2-py35_0.tar.bz2
716,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc', '.egg-info'}",python-ternary-1.0.1-py35_0.tar.bz2
717,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.js', '.pyc', '.py', '.map'}",widgetsnbextension-1.2.3-py34_0.tar.bz2
718,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.js', '.html', '.pyc', '.py', '.map', '.css'}",egal-0.1.3-py35_0.tar.bz2
719,"{'', '.json', '.yaml', '.edf', '.template', '.txt', '.so', '.py', '.pyc'}",pyedflib-0.1.9-np112py27_0.tar.bz2
720,"{'', '.json', '.yaml', '.bat', '.txt', '.bmp', '.so', '.jpg', '.png', '.py', '.npy', '.pyc'}",mahotas-1.4.1-np110py35_0.tar.bz2
721,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",spylon-0.2.11-py35_0.tar.bz2
722,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",coveralls-1.1-py27_0.tar.bz2
723,"{'', '.json', '.yaml', '.sh', '.h', '.template', '.txt', '.so', '.py', '.pyx', '.pyc', '.pxd'}",pyarrow-0.3.pre-np111py27_1.tar.bz2
724,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",beautifulsoup4-4.5.3-py27_0.tar.bz2
725,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.bat', '.template', '.dylib', '.a'}",boost-1.64.0-np111py27_0.tar.bz2
726,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pytest-runner-2.9-py27_2.tar.bz2
727,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",urllib3-1.21.1-py36_1.tar.bz2
728,"{'', '.1', '.json', '.yaml', '.sh', '.h', '.hpp', '.patch', '.a'}",lua-5.2.4-1.tar.bz2
729,"{'', '.json', '.txx', '.sh', '.h', '.cmake', '.in', '.bat', '.txt', '.template', '.yaml', '.hpp', '.dylib', '.hxx', '.xml', '.inc', '.cxx'}",itk-4.11.1-0.tar.bz2
730,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pyaxiom-1.3.1-py35_0.tar.bz2
731,"{'', '.pdf', '.svg', '.ttf', '.txt', '.so', '.ipynb', '.sh', '.patch', '.afm', '.rendered', '.png', '.json', '.yaml', '.bat', '.js', '.mplstyle', '.pyc', '.css', '.gif', '.ppm', '.html', '.py'}",matplotlib-2.0.0rc2-np111py34_1.tar.bz2
732,"{'', '.json', '.yaml', '.egg', '.pth'}",json-rpc-1.10.3-py27_0.tar.bz2
733,"{'', '.txt', '.map', '.tcl', '.sh', '.h', '.rb', '.tlu', '.pl', '.pc', '.json', '.yaml', '.hpp', '.cfg', '.opt', '.a', '.1', '.template', '.5', '.cnf', '.lua', '.py', '.la'}",texlive-core-20160523b-pl5.20.3_3.tar.bz2
734,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",thredds_crawler-1.5.0-py27_0.tar.bz2
735,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",pykalman-0.9.5-py34_0.tar.bz2
736,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",backports_abc-0.5-py35_0.tar.bz2
737,"{'', '.json', '.yaml', '.txt', '.hxx', '.so'}",rank_filter-0.4.11-np111py27_1.tar.bz2
738,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",requests-toolbelt-0.8.0-py27_0.tar.bz2
739,"{'', '.json', '.yaml', '.tmpl', '.bat', '.txt', '.rendered', '.py', '.pyc'}",conda-smithy-1.2.0-py34_2.tar.bz2
740,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",attrs-17.2.0-py27_0.tar.bz2
741,"{'', '.ele', '.txt', '.inp', '.so', '.bdf', '.iga', '.mesh', '.msh', '.sh', '.med', '.json', '.yaml', '.vtk', '.geo', '.bat', '.mesh3d', '.pyc', '.pxd', '.template', '.rst', '.py', '.node'}",sfepy-2017.1-np111py36_1.tar.bz2
742,"{'', '.c', '.json', '.yaml', '.h', '.txt', '.so', '.py', '.pyc'}",python-levenshtein-0.12.0-py27_0.tar.bz2
743,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",sqlalchemy-utils-0.32.14-py35_0.tar.bz2
744,"{'', '.json', '.yaml', '.sh', '.patch', '.so', '.py', '.pyc', '.egg-info'}",cmt-0.5.0-np111py27_0.tar.bz2
745,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.so', '.py', '.cpp'}",bob.blitz-2.0.8-np111py34_7.tar.bz2
746,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",spyne-2.12.14-py27_0.tar.bz2
747,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",signac-flow-0.5.0-py27_0.tar.bz2
748,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",liknorm-py-1.0.4-py27_0.tar.bz2
749,"{'', '.json', '.yaml', '.pptx', '.txt', '.rendered', '.py', '.pyc'}",python-pptx-0.6.1-py34_1.tar.bz2
750,"{'', '.json', '.yaml', '.bat', '.txt', '.ico', '.png', '.py', '.pyc'}",xonsh-0.3.4-py35_0.tar.bz2
751,"{'', '.rdb', '.json', '.r', '.sh', '.yaml', '.bat', '.template', '.html', '.so', '.RData', '.rdx', '.rds', '.css'}",r-lars-1.2-r3.3.2_0.tar.bz2
752,"{'', '.npz', '.json', '.sh', '.yaml', '.bat', '.txt', '.patch', '.template', '.dbf', '.so', '.shp', '.jpg', '.png', '.TXT', '.py', '.shx', '.nc', '.pyc'}",cartopy-0.15.1-np111py35_1.tar.bz2
753,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",mmtf-python-1.0.7-py27_0.tar.bz2
754,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pyflakes-1.5.0-py35_0.tar.bz2
755,"{'', '.json', '.yaml', '.template', '.txt', '.test', '.py', '.pyc'}",pytest-3.0.7-py35_0.tar.bz2
756,"{'', '.json', '.yaml', '.ini', '.egg-info', '.patch', '.bat', '.pxi', '.so', '.py', '.npy', '.pyx', '.pyc', '.pxd'}",qutip-3.1.0-np111py35_0.tar.bz2
757,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",hyperspy-gui-ipywidgets-1.0.0-py35_0.tar.bz2
758,"{'', '.json', '.yaml', '.bat', '.txt', '.py', '.pyc'}",h5netcdf-0.2.2-py27_0.tar.bz2
759,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",pep257-0.7.0-py35_0.tar.bz2
760,"{'', '.json', '.yaml', '.sh', '.rendered', '.rtin'}",hyperion-fortran-0.9.8-0.tar.bz2
761,"{'', '.json', '.yaml', '.sh', '.h', '.a'}",nn-1.86.0-0.tar.bz2
762,"{'', '.h5', '.xlsm', '.txt', '.so', '.msgpack', '.tpl', '.dta', '.xls', '.json', '.yaml', '.xlsx', '.gz', '.sas7bdat', '.xpt', '.csv', '.pyc', '.bz2', '.tar', '.template', '.pickle', '.html', '.py'}",pandas-0.20.2-np111py36_0.tar.bz2
763,"{'', '.ows', '.tab', '.py', '.svg', '.txt', '.so', '.info', '.rendered', '.png', '.basket', '.qss', '.json', '.yaml', '.xlsx', '.js', '.obj', '.pyc', '.vs', '.updating', '.html', '.dst', '.gs', '.fs'}",orange3-3.3.8-np110py34_3.tar.bz2
764,"{'', '.pdf', '.svg', '.cmake', '.ttf', '.txt', '.otf', '.php', '.cpp', '.h', '.rendered', '.png', '.scss', '.pc', '.sam', '.json', '.yaml', '.markdown', '.stdout', '.bat', '.js', '.xml', '.eot', '.stdout_', '.less', '.css', '.gif', '.md', '.html', '.rst', '.jpg', '.nd', '.woff', '.swf'}",seqan-library-2.2.0-0.tar.bz2
765,"{'', '.json', '.yaml', '.svg', '.styl', '.ttf', '.cfg', '.txt', '.js', '.rendered', '.jade', '.woff', '.yml', '.png', '.eot', '.py', '.woff2', '.mako', '.pyc', '.css'}",girder-1.5.2-py34_0.tar.bz2
766,"{'', '.json', '.yaml', '.sh', '.h', '.template', '.txt', '.patch', '.a'}",ratpoints-2.1.3-0.tar.bz2
767,"{'', '.json', '.yaml', '.tmpl', '.sh', '.bat', '.txt', '.patch', '.exe', '.4', '.rendered', '.xml', '.py', '.pyc'}",setuptools-32.1.0-py34_0.tar.bz2
768,"{'', '.m4f', '.json', '.yaml', '.sh', '.1', '.cfg', '.el', '.list', '.pm', '.info', '.m4', '.elc'}",autoconf-2.69-2.tar.bz2
769,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.nc', '.pyc'}",aospy-0.1.1-py35_1.tar.bz2
770,"{'', '.json', '.yaml', '.sh', '.h', '.template', '.txt', '.dylib', '.la', '.pc'}",mesalib-17.0.3-0.tar.bz2
771,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",sphinx-argparse-0.2.1-py27_1.tar.bz2
772,"{'', '.json', '.yaml', '.m', '.txt', '.py', '.pyc'}",oct2py-3.5.4-py27_0.tar.bz2
773,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.tif', '.so', '.py', '.pyc'}",rasterio-1.0a5-np112py36_1.tar.bz2
774,"{'', '.json', '.yaml', '.sh', '.cmake', '.hpp', '.bat', '.txt', '.template'}",xtensor-0.8.4-0.tar.bz2
775,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",oauth2client-4.1.1-py36_0.tar.bz2
776,"{'', '.rdb', '.json', '.yaml', '.template', '.txt', '.html', '.so', '.rdx', '.rds', '.css'}",r-uuid-0.1_2-r3.3.2_0.tar.bz2
777,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pem', '.pyc'}",wakatime-6.1.0-py35_0.tar.bz2
778,"{'', '.c', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",tifffile-0.10.0-np112py35_0.tar.bz2
779,"{'', '.json', '.yaml', '.template', '.txt', '.js', '.html', '.dat', '.py', '.pyc', '.css'}",ase-3.14.1-py27_0.tar.bz2
780,"{'', '.json', '.yaml', '.egg', '.template', '.txt', '.js', '.html', '.py', '.pem', '.pyc', '.coffee'}",distributed-1.18.0-py36_0.tar.bz2
781,"{'', '.json', '.yaml', '.txt', '.rendered', '.so'}",python-rapidjson-0.0.8-py34_0.tar.bz2
782,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.so', '.dat', '.py', '.pyc'}",wrf-python-1.0.1-np111py36_1.tar.bz2
783,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.so', '.py', '.pyc'}",rasterio-0.36.0-np111py35_1.tar.bz2
784,"{'', '.json', '.yaml', '.txt', '.rendered', '.png', '.py', '.pyc'}",metakernel-0.13.5-py27_0.tar.bz2
785,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",lmfit-0.9.5-py34_0.tar.bz2
786,"{'', '.notanipynb', '.0', '.svg', '.key', '.ttf', '.handlebars', '.txt', '.el', '.log', '.info', '.otf', '.bnf', '.cc', '.map', '.coffee', '.ipynb', '.header', '.sh', '._js', '.h', '.zip', '.patch', '.opts', '.png', '.scss', '.hjson', '.hbs', '.json', '.yaml', '.deps', '.markdown', '.js~', '.in', '.bat', '.js', '.xml', '.eot', '.error', '.diff', '.gyp', '.iml', '.css', '.less', '.1', '.targ', '.gif', '.jsm', '.template', '.conf', '.lock', '.md', '.html', '.ts', '.ico', '.woff', '.yml', '.woff2'}",jupyter-dashboards-server-0.8.0-1.tar.bz2
787,"{'', '.1', '.json', '.yaml', '.txt', '.rst', '.jpg', '.wav', '.png', '.py', '.pyc'}",ipython-4.2.0-py35_0.tar.bz2
788,"{'', '.1', '.json', '.yaml', '.template', '.txt', '.py', '.pyc', '.egg-info'}",mutagen-1.37-py36_0.tar.bz2
789,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",debtcollector-1.15.0-py35_0.tar.bz2
790,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",betfairlightweight-1.1.9-py36_0.tar.bz2
791,"{'', '.json', '.yaml', '.sh', '.pp', '.template', '.txt', '.so', '.py', '.pyc'}",mo_pack-0.2.0-np113py27_0.tar.bz2
792,"{'', '.pdf', '.svg', '.ttf', '.txt', '.so', '.nib', '.ipynb', '.sh', '.patch', '.afm', '.rendered', '.png', '.json', '.yaml', '.xpm', '.bat', '.js', '.mplstyle', '.TXT', '.pyc', '.css', '.gif', '.ppm', '.html', '.py'}",matplotlib-1.5.3-np110py27_2.tar.bz2
793,"{'', '.c', '.json', '.yaml', '.sh', '.h', '.egg-info', '.patch', '.bat', '.pxi', '.so', '.py', '.pyc', '.pxd'}",pyzmq-15.3.0-py34_0.tar.bz2
794,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",phonopy-1.11.6.7-np111py35_0.tar.bz2
795,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyx', '.pyc', '.pxd'}",ibis-framework-0.9.0-py35_0.tar.bz2
796,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.txt', '.dylib', '.rendered', '.info', '.a', '.la'}",mpc-1.0.3-3.tar.bz2
797,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",jsonpatch-1.15-py36_0.tar.bz2
798,"{'', '.mo', '.json', '.yaml', '.sh', '.rda', '.rdb', '.bat', '.template', '.html', '.so', '.rdx', '.rds', '.css'}",r-mgcv-1.8_17-r3.3.2_0.tar.bz2
799,"{'', '.json', '.yaml', '.template', '.txt', '.so'}",extinction-0.3.0-np112py35_0.tar.bz2
800,"{'', '.1', '.json', '.yaml', '.sh', '.txt', '.rendered'}",mosh-1.2.6-pl5.20.3_0.tar.bz2
801,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",cairocffi-0.7.2-py36_0.tar.bz2
802,"{'', '.json', '.yaml', '.sh', '.cpg', '.bat', '.txt', '.template', '.dbf', '.zip', '.shp', '.so', '.py', '.shx', '.pyc'}",fiona-1.7.5-np111py35_0.tar.bz2
803,"{'', '.json', '.yaml', '.sh', '.cmake', '.bat', '.i', '.dylib', '.rendered', '.hxx', '.so', '.py', '.cxx', '.pyc'}",otfftw-0.3-py34_1.tar.bz2
804,"{'', '.c', '.json', '.yaml', '.h', '.patch', '.txt', '.rendered', '.so', '.py', '.a', '.pyc'}",ncephes-1.0.17-py34_0.tar.bz2
805,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.md', '.so', '.py', '.pyc'}",pillow-3.0.0-py27_0.tar.bz2
806,"{'', '.json', '.yaml', '.template', '.so', '.py', '.pyc', '.egg-info'}",python-fmask-0.4.4-np111py35_1.tar.bz2
807,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",attrs-sqlalchemy-0.1.0-py36_0.tar.bz2
808,"{'', '.json', '.yaml', '.bat', '.txt', '.template', '.py', '.pyc'}",pint-0.7.2-py36_2.tar.bz2
809,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",signac-0.8.0-py35_0.tar.bz2
810,"{'', '.json', '.yaml', '.h', '.txt', '.py', '.pyc', '.cpp'}",bob.extension-2.0.11-py27_1.tar.bz2
811,"{'', '.json', '.yaml', '.txt', '.rendered', '.so', '.py', '.pyc'}",crick-0.0.3-np110py27_0.tar.bz2
812,"{'', '.json', '.yaml', '.template', '.txt', '.pth', '.py', '.pyc'}",reprounzip-docker-1.0.9-py27_0.tar.bz2
813,"{'', '.json', '.yaml', '.bat', '.txt', '.pth', '.so', '.py', '.pyc'}",ruamel.yaml-0.10.13-py27_0.tar.bz2
814,"{'', '.json', '.yaml', '.sh', '.h', '.patch', '.txt', '.template', '.dylib', '.pc'}",dbus-cxx-0.9.1-1.tar.bz2
815,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.rendered', '.so', '.py', '.pyc', '.cpp'}",bob.blitz-2.0.11-np111py34_0.tar.bz2
816,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pyxley-0.0.9-py36_0.tar.bz2
817,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.out', '.dylib', '.so', '.svmmodel', '.py', '.svmdata', '.cpp'}",bob.learn.libsvm-2.0.6-py35_0.tar.bz2
818,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.txt', '.template', '.dylib', '.a', '.la', '.pc'}",xorg-libxft-2.3.2-0.tar.bz2
819,"{'', '.json', '.yaml', '.patch', '.txt', '.rendered', '.py', '.pyc'}",linecache2-1.0.0-py27_0.tar.bz2
820,"{'', '.json', '.yaml', '.h', '.txt', '.so', '.hdf5', '.png', '.py', '.cpp'}",bob.ip.optflow.liu-2.0.6-py34_0.tar.bz2
821,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",pyresample-1.4.1-np111py36_1.tar.bz2
822,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",tqdm-4.11.2-py35_0.tar.bz2
823,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.txt', '.dylib', '.so', '.py', '.cpp'}",bob.core-2.1.2-py34_4.tar.bz2
824,"{'', '.json', '.yaml', '.pp', '.txt', '.xml', '.so', '.dat', '.py', '.nc', '.pyc'}",cdat-lite-6.0rc2-py27_1.tar.bz2
825,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pytest-timeout-1.2.0-py34_0.tar.bz2
826,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.so', '.py', '.pyc'}",pyhdf-0.9.0-np112py35_1.tar.bz2
827,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",phonenumbers-7.5.1-py34_0.tar.bz2
828,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",agate-lookup-0.3.1-py35_0.tar.bz2
829,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.dylib', '.rendered', '.so', '.hdf5', '.py', '.pyc', '.cpp'}",bob.learn.linear-2.0.9-py27_0.tar.bz2
830,"{'', '.json', '.yaml', '.xsd', '.txt', '.kml', '.py', '.pyc'}",pykml-0.1.0-py27_0.tar.bz2
831,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",tqdm-4.7.4-py35_0.tar.bz2
832,"{'', '.json', '.yaml', '.tmpl', '.sh', '.bat', '.txt', '.patch', '.4', '.rendered', '.py', '.pyc'}",setuptools-25.2.0-py34_0.tar.bz2
833,"{'', '.json', '.yaml', '.h', '.template', '.txt', '.so', '.py', '.pyc'}",rebound-3.4.0-py36_0.tar.bz2
834,"{'', '.json', '.yaml', '.sh', '.template', '.p'}",sagemath-db-conway-polynomials-0.5.p0-py27_0.tar.bz2
835,"{'', '.json', '.yaml', '.py', '.pyc', '.egg-info'}",rios-1.4.3-py35_0.tar.bz2
836,"{'', '.json', '.yaml', '.py', '.pyc', '.egg-info'}",hachoir-metadata-1.3.3-py27_0.tar.bz2
837,"{'', '.json', '.yaml', '.txt', '.rendered', '.so', '.dat', '.py', '.npy', '.pyc'}",msmtools-1.2-np110py34_0.tar.bz2
838,"{'', '.less', '.json', '.yaml', '.gif', '.ttf', '.svg', '.template', '.txt', '.js', '.html', '.rst', '.pyc', '.ico', '.woff', '.png', '.eot', '.py', '.otf', '.map', '.css'}",notebook-4.4.1-py27_0.tar.bz2
839,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pytest-lazy-fixture-0.3.0-py35_0.tar.bz2
840,"{'', '.json', '.yaml', '.sh', '.cmake', '.h', '.patch', '.txt', '.template', '.dylib', '.so', '.py', '.pyc'}",mshr-2016.2.0-py36_0.tar.bz2
841,"{'', '.json', '.yaml', '.txt', '.rendered', '.so', '.py', '.pyc'}",fretbursts-0.5.9-np110py34_1.tar.bz2
842,"{'', '.json', '.yaml', '.template', '.txt', '.js', '.so', '.png', '.py', '.pyc', '.icns'}",vaex-1.0.0b5-py27_0.tar.bz2
843,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",s3transfer-0.1.10-py36_1.tar.bz2
844,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pycoal-0.5.2-py35_0.tar.bz2
845,"{'', '.json', '.yaml', '.sh', '.template', '.txt', '.png', '.py', '.pyc', '.css'}",sphinx-gallery-0.1.7-py27_0.tar.bz2
846,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.rendered', '.so', '.py', '.pyc', '.cpp'}",bob.ip.optflow.hornschunck-2.0.9-py34_0.tar.bz2
847,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",spglib-1.9.9.38-np111py35_0.tar.bz2
848,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",simple-salesforce-0.72.2-py36_0.tar.bz2
849,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",azure-storage-0.20.3-py27_0.tar.bz2
850,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",geojson-1.3.5-py35_0.tar.bz2
851,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",limix-core-1.0.1-py35_0.tar.bz2
852,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.dylib', '.so', '.hdf5', '.py', '.cpp'}",bob.learn.linear-2.0.8-py35_0.tar.bz2
853,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pymc3-3.0rc6-py34_0.tar.bz2
854,"{'', '.json', '.yaml', '.tmpl', '.cfg', '.txt', '.template', '.types', '.py', '.pyc'}",scrapy-1.3.0-py27_1.tar.bz2
855,"{'', '.c', '.json', '.yaml', '.sh', '.h', '.rda', '.rdb', '.bat', '.template', '.Rnw', '.pdf', '.html', '.so', '.rdx', '.Rd', '.R', '.rds', '.css'}",r-xts-0.9_7-r3.3.2_0.tar.bz2
856,"{'', '.0', '.pck', '.d', '.stp', '.txt', '.out', '.exe', '.aifc', '.2', '.so', '.ras', '.sample', '.6m', '.local', '.xbm', '.aif', '.config', '.hcom', '.c', '.sh', '.h', '.ctypes', '.8svx', '.zip', '.patch', '.sndt', '.pgm', '.rendered', '.6m-config', '.def', '.exr', '.whl', '.6', '.png', '.pc', '.db', '.o', '.pbm', '.json', '.crl', '.expected', '.aiff', '.yaml', '.in', '.bat', '.cfg', '.voc', '.au', '.vbs', '.decTest', '.webp', '.xml', '.types', '.wav', '.py-e', '.6-config', '.pem', '.a', '.3', '.pyc', '.css', '.sgi', '.1', '.icns', '.gif', '.csh', '.tar', '.ppm', '.tiff', '.fish', '.pickle', '.dylib', '.html', '.rst', '.bmp', '.jpg', '.ico', '.py', '.pyw'}",python-3.6.0b3-0.tar.bz2
857,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",param-1.5.0-py27_0.tar.bz2
858,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",flask-ldap3-login-0.9.9-py27_0.tar.bz2
859,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.gz', '.template', '.rst', '.so', '.jpg', '.csv', '.py', '.pyc'}",scikit-learn-0.18-np112py35_blas_openblas_204.tar.bz2
860,"{'', '.json', '.yaml', '.sh', '.cmake', '.h', '.bat', '.txt', '.patch', '.template', '.dylib', '.def', '.td', '.TXT', '.gen', '.inc', '.a'}",llvmdev-3.9.1-cling_4.tar.bz2
861,"{'', '.txt', '.exe', '.so', '.sample', '.6m', '.local', '.config', '.c', '.sh', '.h', '.ctypes', '.patch', '.6m-config', '.def', '.6', '.png', '.pc', '.o', '.json', '.yaml', '.in', '.bat', '.cfg', '.py-e', '.6-config', '.a', '.pyc', '.css', '.icns', '.1', '.gif', '.csh', '.template', '.fish', '.pickle', '.dylib', '.rst', '.html', '.ico', '.py', '.pyw'}",python-3.6.1-2.tar.bz2
862,"{'', '.dsfmt', '.cmake', '.txt', '.i', '.hmat', '.kissfft', '.hxx', '.so', '.R', '.sh', '.h', '.LESSER', '.kendall', '.faddeeva', '.json', '.yaml', '.bat', '.sce', '.pyc', '.tnc', '.cobyla', '.template', '.KolmogorovSmirnovDist', '.conf', '.dylib', '.mws', '.py', '.ev3', '.cxx', '.mw', '.poissinv'}",openturns-1.9-py35_blas_openblas_204.tar.bz2
863,"{'', '.json', '.yaml', '.sh', '.h', '.patch', '.txt', '.bat', '.template', '.dylib', '.a', '.la', '.pc'}",xorg-libxcb-1.12-3.tar.bz2
864,"{'', '.ows', '.tab', '.svg', '.txt', '.so', '.info', '.patch', '.png', '.basket', '.qss', '.json', '.yaml', '.metadata', '.xlsx', '.js', '.obj', '.pyc', '.template', '.vs', '.dst', '.updating', '.html', '.py', '.gs', '.fs'}",orange3-3.3.11-np112py36_0.tar.bz2
865,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",stdlib-list-0.4.0-py35_0.tar.bz2
866,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",pyresample-1.5.0-np113py36_0.tar.bz2
867,"{'', '.json', '.yaml', '.txt', '.so', '.py', '.pyc'}",sklearn-contrib-lightning-0.2.0-np110py27_0.tar.bz2
868,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",pyresample-1.5.0-np112py35_0.tar.bz2
869,"{'', '.json', '.yaml', '.template', '.txt', '.fmu', '.py', '.pyc', '.mos'}",otfmi-0.0-py27_0.tar.bz2
870,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",py-lz4framed-0.9.6-py36_0.tar.bz2
871,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pandas-compat-0.1.1-py35_0.tar.bz2
872,"{'', '.json', '.yaml', '.sh', '.template', '.so', '.py', '.pyc', '.egg-info'}",cdms2-2.8-np112py27_0.tar.bz2
873,"{'', '.c', '.json', '.yaml', '.sh', '.bat', '.txt', '.patch', '.template', '.dylib', '.fmu', '.so', '.py', '.pyc', '.egg-info'}",pyfmi-2.3.1-np111py35_1.tar.bz2
874,"{'', '.json', '.yaml', '.txt', '.rendered', '.so', '.py', '.pyc'}",fabio-0.4.0-np110py35_0.tar.bz2
875,"{'', '.json', '.yaml', '.sh', '.patch', '.bat', '.template', '.so', '.py', '.pyc', '.egg-info'}",psycopg2-2.7.1-py36_0.tar.bz2
876,"{'', '.json', '.yaml', '.sh', '.bat', '.so', '.py', '.pyc', '.egg-info'}",gridfill-0.3.0-np111py27_0.tar.bz2
877,"{'', '.json', '.yaml', '.template', '.txt', '.csv', '.png', '.py', '.pyc'}",plotnine-0.2.1-py36_0.tar.bz2
878,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",glimix-core-1.2.9-py35_0.tar.bz2
879,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.template', '.txt', '.patch', '.dylib', '.so', '.a', '.la', '.pyc', '.pc'}",libcmaes-0.9.5-np110py35_1.tar.bz2
880,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.template', '.dylib', '.a', '.pc'}",arrow-cpp-0.3.0.post-np111py36_1.tar.bz2
881,"{'', '.json', '.yaml', '.gif', '.cfg', '.txt', '.rendered', '.py', '.pyc'}",obspyck-0.4.1-py27_0.tar.bz2
882,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.bat', '.dylib', '.a', '.la', '.pc'}",primesieve-5.6.0-0.tar.bz2
883,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.dylib', '.so', '.py', '.cpp'}",bob.math-2.0.4-np111py35_blas_openblas_200.tar.bz2
884,"{'', '.json', '.yaml', '.template', '.txt', '.js', '.py', '.pyc', '.coffee'}",distributed-1.15.2-py35_0.tar.bz2
